ENTIDAD;CODIGO_UNIDAD_EJECUTORA;VIGENCIA;RUBRO;DESCRIPCION
230;02;2019;3-00-991-00-00-29-6343-02;SERV. PERS. ACAD.  DIPLOMADO PASO A PASO PARA INTEGRAR NORMAS
230;02;2019;3-00-991-00-00-29-6343-03;GASTOS GENER.  DIPLOMADO PASO A PASO PARA INTEGRAR NORMAS
230;02;2019;3-00-991-00-00-29-6343-05;BENEFICIO INSTIT.  DIPLOMADO PASO A PASO PARA INTEGRAR NORMAS
230;02;2019;3-00-991-00-00-29-6344-01;SERV. PERS. ADMIN. CONTRATO SG-CDCTI 159 DE 2017 SUSCRITO CON EL DEP. DE CUNDINAMARCA
230;02;2019;3-00-991-00-00-29-6344-02;SERV. PERS. ACAD.  CONTRATO SG-CDCTI 159 DE 2017 SUSCRITO CON EL DEP. DE CUNDINAMARCA
230;02;2019;3-00-991-00-00-29-6344-03;GASTOS GENER.  CONTRATO SG-CDCTI 159 DE 2017 SUSCRITO CON EL DEP. DE CUNDINAMARCA
230;02;2019;3-00-991-00-00-29-6344-05;BENEFICIO INSTIT.  CONTRATO SG-CDCTI 159 DE 2017 SUSCRITO CON EL DEP. DE CUNDINAMARCA
230;02;2019;3-00-991-00-00-29-6345-01;SERV. PERS. ADMIN.  CONTRATO INTER. No.80-3-10290-17 DE 2017 ENTRE DIR. NACIONAL DE ESCUELAS - UD
230;02;2019;3-00-991-00-00-29-6345-03;GASTOS GENER.  CONTRATO INTER. No.80-3-10290-17 DE 2017 ENTRE DIR. NACIONAL DE ESCUELAS - UD
230;02;2019;3-00-991-00-00-29-6345-04;OTROS GASTOS  CONTRATO INTER. No.80-3-10290-17 DE 2017 ENTRE DIR. NACIONAL DE ESCUELAS - UD
230;02;2019;3-00-991-00-00-29-6345-05;BENEFICIO INSTIT.  CONTRATO INTER. No.80-3-10290-17 DE 2017 ENTRE DIR. NACIONAL DE ESCUELAS - UD
230;02;2019;3-00-991-00-00-29-6346-01;SERV. PERS. ADMIN.  CONTRATO INTER. No.80-7-10292-17 DE 2017 ENTRE DIR. NACIONAL DE ESCUELAS - UD
230;02;2019;3-00-991-00-00-29-6346-03;GASTOS GENER.  CONTRATO INTER. No.80-7-10292-17 DE 2017 ENTRE DIR. NACIONAL DE ESCUELAS - UD
230;02;2019;3-00-991-00-00-29-6346-05;BENEFICIO INSTIT.  CONTRATO INTER. No.80-7-10292-17 DE 2017 ENTRE DIR. NACIONAL DE ESCUELAS - UD
230;02;2019;3-00-991-00-00-29-6347-01;SERV. PERS. ADMIN. CONTRATO INTER. No. 517 DE 2017 SUSCRITO CON  LA CAJA DE VIVIENDA POPULAR
230;02;2019;3-00-991-00-00-29-6347-02;SERV. PERS. ACAD.  CONTRATO INTER. No. 517 DE 2017 SUSCRITO CON  LA CAJA DE VIVIENDA POPULAR
230;02;2019;3-00-991-00-00-29-6347-03;GASTOS GENER.  CONTRATO INTER. No. 517 DE 2017 SUSCRITO CON  LA CAJA DE VIVIENDA POPULAR
230;02;2019;3-00-991-00-00-29-6347-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 517 DE 2017 SUSCRITO CON  LA CAJA DE VIVIENDA POPULAR
230;02;2019;3-00-991-00-00-29-6348-01;SERV. PERS. ADMIN.  CONTRATO INTER. No.02022 DE   2017 ENTRE EL DEPARTAMENTO DE NORTE SANTANDER - UD
230;02;2019;3-00-991-00-00-29-6348-03;GASTOS GENER.  CONTRATO INTER. No.02022 DE   2017 ENTRE EL DEPARTAMENTO DE NORTE SANTANDER - UD
230;02;2019;3-00-991-00-00-29-6348-05;BENEFICIO INSTIT.  CONTRATO INTER. No.02022 DE   2017 ENTRE EL DEPARTAMENTO DE NORTE SANTANDER - UD
230;02;2019;3-00-991-00-00-29-6349-01;SERV. PERS. ADMIN.  CONTRATO INTER. No.M-2199 DE   2017 ENTRE MINISTERIO DEL INTERIOR - FONSECON - UD
230;02;2019;3-00-991-00-00-29-6349-03;GASTOS GENER.  CONTRATO INTER. No.M-2199 DE   2017 ENTRE MINISTERIO DEL INTERIOR - FONSECON - UD
230;02;2019;3-00-991-00-00-29-6349-04;OTROS GASTOS  CONTRATO INTER. No.M-2199 DE   2017 ENTRE MINISTERIO DEL INTERIOR - FONSECON - UD
230;02;2019;3-00-991-00-00-29-6349-05;BENEFICIO INSTIT.  CONTRATO INTER. No.M-2199 DE   2017 ENTRE MINISTERIO DEL INTERIOR - FONSECON - UD
230;02;2019;3-00-991-00-00-29-6350-01;SERV. PERS. ADMIN. CURSO ESPECIALIZADO EN FOTOGRAMETRIA
230;02;2019;3-00-991-00-00-29-6350-02;SERV. PERS. ACAD.  CURSO ESPECIALIZADO EN FOTOGRAMETRIA
230;02;2019;3-00-991-00-00-29-6350-03;GASTOS GENER.  CURSO ESPECIALIZADO EN FOTOGRAMETRIA
230;02;2019;3-00-991-00-00-29-6350-05;BENEFICIO INSTIT.  CURSO ESPECIALIZADO EN FOTOGRAMETRIA
230;02;2019;3-00-991-00-00-29-6351-02;SERV. PERS. ACAD.  CONTRATO INTER. No. 537 DE 2017 SUSCRITO CON LA SECRETARIA DEL HABITAT
230;02;2019;3-00-991-00-00-29-6351-03;GASTOS GENER.  CONTRATO INTER. No. 537 DE 2017 SUSCRITO CON LA SECRETARIA DEL HABITAT
230;02;2019;3-00-991-00-00-29-6351-04;OTROS GASTOS  CONTRATO INTER. No. 537 DE 2017 SUSCRITO CON LA SECRETARIA DEL HABITAT
230;02;2019;3-00-991-00-00-29-6351-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 537 DE 2017 SUSCRITO CON LA SECRETARIA DEL HABITAT
230;02;2019;3-00-991-00-00-29-6352-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 1378 DE   2017 ENTRE EL MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6352-03;GASTOS GENER.  CONTRATO INTER. No 1378 DE   2017 ENTRE EL MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6352-04;OTROS GASTOS  CONTRATO INTER. No 1378 DE   2017 ENTRE EL MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6352-05;BENEFICIO INSTIT.  CONTRATO INTER. No 1378 DE   2017 ENTRE EL MINISTERIO DE EDUCACION NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6353-03;GASTOS GENER.  CONTRATO INTER. No. 1270 DE 2017 SUSCRITO CON EL MINISTERIO DE EDUCACION NACIONAL
230;02;2019;3-00-991-00-00-29-6353-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 1270 DE 2017 SUSCRITO CON EL MINISTERIO DE EDUCACION NACIONAL
230;02;2019;3-00-991-00-00-29-6354-02;SERV. PERS. ACAD.  CONTRATO DE FINANCIAMIENTO No. FP44842-439-2017 SUSCRITO CON COLCIENCIAS
230;02;2019;3-00-991-00-00-29-6354-03;GASTOS GENER.  CONTRATO DE FINANCIAMIENTO No. FP44842-439-2017 SUSCRITO CON COLCIENCIAS
230;02;2019;3-00-991-00-00-29-6355-03;GASTOS GENER.  CONTRATO INTER. No 015 DE   2017 ENTRE LA ALCALDIA MUNICIPAL DE CAJICA - UD
230;02;2019;3-00-991-00-00-29-6355-05;BENEFICIO INSTIT.  CONTRATO INTER. No 015 DE   2017 ENTRE LA ALCALDIA MUNICIPAL DE CAJICA - UD
230;02;2019;3-00-991-00-00-29-6356-03;GASTOS GENER.  CONTRATO INTER. PRINCIPIOS Y ANALISIS DE DATOS CON R Y QGIS PARA LA TELEDETECCION - UD
230;02;2019;3-00-991-00-00-29-6356-05;BENEFICIO INSTIT.  CONTRATO INTER. PRINCIPIOS Y ANALISIS DE DATOS CON R Y QGIS PARA LA TELEDETECCION - UD
230;02;2019;3-00-991-00-00-29-6357-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 000011 DE   2017 AGENCIA DE C/MARCA PARA LA PAZ Y EL POSTCONFLICTO - UD
230;02;2019;3-00-991-00-00-29-6357-02;SERV. PERS. ACAD.  CONTRATO INTER. No 000011 DE   2017 AGENCIA DE C/MARCA PARA LA PAZ Y EL POSTCONFLICTO - UD
230;02;2019;3-00-991-00-00-29-6357-03;GASTOS GENER.  CONTRATO INTER. No 000011 DE   2017 AGENCIA DE C/MARCA PARA LA PAZ Y EL POSTCONFLICTO - UD
230;02;2019;3-00-991-00-00-29-6357-05;BENEFICIO INSTIT.  CONTRATO INTER. No 000011 DE   2017 AGENCIA DE C/MARCA PARA LA PAZ Y EL POSTCONFLICTO - UD
230;02;2019;3-00-991-00-00-29-6358-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 894 DE   2017 ENTRE AGENCIA NACIONAL DE TIERRAS  - UD
230;02;2019;3-00-991-00-00-29-6358-02;SERV. PERS. ACAD.  CONTRATO INTER. No 894 DE   2017 ENTRE AGENCIA NACIONAL DE TIERRAS  - UD
230;02;2019;3-00-991-00-00-29-6358-03;GASTOS GENER.  CONTRATO INTER. No 894 DE   2017 ENTRE AGENCIA NACIONAL DE TIERRAS  - UD
230;02;2019;3-00-991-00-00-29-6358-04;OTROS GASTOS  CONTRATO INTER. No 894 DE   2017 ENTRE AGENCIA NACIONAL DE TIERRAS  - UD
230;02;2019;3-00-991-00-00-29-6358-05;BENEFICIO INSTIT.  CONTRATO INTER. No 894 DE   2017 ENTRE AGENCIA NACIONAL DE TIERRAS  - UD
230;02;2019;3-00-991-00-00-29-6359-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 880 DE   2017 ENTRE DEPARTAMENTO DEL GUAINIA  - UD
230;02;2019;3-00-991-00-00-29-6359-02;SERV. PERS. ACAD.  CONTRATO INTER. No 880 DE   2017 ENTRE DEPARTAMENTO DEL GUAINIA  - UD
230;02;2019;3-00-991-00-00-29-6359-03;GASTOS GENER.  CONTRATO INTER. No 880 DE   2017 ENTRE DEPARTAMENTO DEL GUAINIA  - UD
230;02;2019;3-00-991-00-00-29-6359-05;BENEFICIO INSTIT.  CONTRATO INTER. No 880 DE   2017 ENTRE DEPARTAMENTO DEL GUAINIA  - UD
230;02;2019;3-00-991-00-00-29-6361-01;SERV. PERS. ADMIN.    DIPLOMADO EN ACTULIZACION Y TENDENCIAS EN GESTION LOGISTICA
230;02;2019;3-00-991-00-00-29-6361-02;SERV. PERS. ACAD.    DIPLOMADO EN ACTULIZACION Y TENDENCIAS EN GESTION LOGISTICA
230;02;2019;3-00-991-00-00-29-6361-03;GASTOS GENER.    DIPLOMADO EN ACTULIZACION Y TENDENCIAS EN GESTION LOGISTICA
230;02;2019;3-00-991-00-00-29-6361-05;BENEFICIO INSTIT.    DIPLOMADO EN ACTULIZACION Y TENDENCIAS EN GESTION LOGISTICA
230;02;2019;3-00-991-00-00-29-6362-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 2093 DE 2017 ALCALDIA MUNICIPAL DE IBAGUE -UD
230;02;2019;3-00-991-00-00-29-6362-02;SERV. PERS. ACAD.  CONTRATO INTER. No 2093 DE 2017 ALCALDIA MUNICIPAL DE IBAGUE -UD
230;02;2019;3-00-991-00-00-29-6362-03;GASTOS GENER.  CONTRATO INTER. No 2093 DE 2017 ALCALDIA MUNICIPAL DE IBAGUE -UD
230;02;2019;3-00-991-00-00-29-6362-04;OTROS GASTOS  CONTRATO INTER. No 2093 DE 2017 ALCALDIA MUNICIPAL DE IBAGUE -UD
230;02;2019;3-00-991-00-00-29-6362-05;BENEFICIO INSTIT.  CONTRATO INTER. No 2093 DE 2017 ALCALDIA MUNICIPAL DE IBAGUE -UD
230;02;2019;3-00-991-00-00-29-6363-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 836 DE 2017 UNIVERSIDAD PEDAGOGICA NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6363-03;GASTOS GENER.  CONTRATO INTER. No 836 DE 2017 UNIVERSIDAD PEDAGOGICA NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6363-04;OTROS GASTOS  CONTRATO INTER. No 836 DE 2017 UNIVERSIDAD PEDAGOGICA NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6363-05;BENEFICIO INSTIT.  CONTRATO INTER. No 836 DE 2017 UNIVERSIDAD PEDAGOGICA NACIONAL - UD
230;02;2019;3-00-991-00-00-29-6364-02;SERV. PERS. ACAD.  CONTRATO DE FINANCIAMIENTO No 118 DE 2017 CORP. RED NACIONAL ACAD. TEC.AVAN. RENATA - UD
230;02;2019;3-00-991-00-00-29-6364-03;GASTOS GENER.  CONTRATO DE FINANCIAMIENTO No 118 DE 2017 CORP. RED NACIONAL ACAD. TEC.AVAN. RENATA - UD
230;02;2019;3-00-991-00-00-29-6365-03;GASTOS GENER.  CONTRATO INTER. No 394  DE 2017 MUNICIPIO DE PAIPA  -  UD
230;02;2019;3-00-991-00-00-29-6365-04;OTROS GASTOS  CONTRATO INTER. No 394  DE 2017 MUNICIPIO DE PAIPA  -  UD
230;02;2019;3-00-991-00-00-29-6365-05;BENEFICIO INSTIT.  CONTRATO INTER. No 394  DE 2017 MUNICIPIO DE PAIPA  -  UD
230;02;2019;3-00-991-00-00-29-6366-01;SERV. PERS. ADMIN.  CONVENIO DE COOPERACION CONSEJO NORUEGO PARA REFUGIADOS -NRC - UD
230;02;2019;3-00-991-00-00-29-6366-02;SERV. PERS. ACAD.  CONVENIO DE COOPERACION CONSEJO NORUEGO PARA REFUGIADOS -NRC - UD
230;02;2019;3-00-991-00-00-29-6366-03;GASTOS GENER.  CONVENIO DE COOPERACION CONSEJO NORUEGO PARA REFUGIADOS -NRC - UD
230;02;2019;3-00-991-00-00-29-6366-04;OTROS GASTOS  CONVENIO DE COOPERACION CONSEJO NORUEGO PARA REFUGIADOS -NRC - UD
230;02;2019;3-00-991-00-00-29-6366-05;BENEFICIO INSTIT.  CONVENIO DE COOPERACION CONSEJO NORUEGO PARA REFUGIADOS -NRC - UD
230;02;2019;3-00-991-00-00-29-6367-01;SERV. PERS. ADMIN.  CONTRATO PRES. DE SERVICIO PROF. No 032 DE 2018 AUDITORIA GENERAL DE LA REPUBLICA-  UD
230;02;2019;3-00-991-00-00-29-6367-02;SERV. PERS. ACAD.  CONTRATO PRES. DE SERVICIO PROF. No 032 DE 2018 AUDITORIA GENERAL DE LA REPUBLICA-  UD
230;02;2019;3-00-991-00-00-29-6367-03;GASTOS GENER.  CONTRATO PRES. DE SERVICIO PROF. No 032 DE 2018 AUDITORIA GENERAL DE LA REPUBLICA-  UD
230;02;2019;3-00-991-00-00-29-6367-04;OTROS GASTOS  CONTRATO PRES. DE SERVICIO PROF. No 032 DE 2018 AUDITORIA GENERAL DE LA REPUBLICA-  UD
230;02;2019;3-00-991-00-00-29-6367-05;BENEFICIO INSTIT.  CONTRATO PRES. DE SERVICIO PROF. No 032 DE 2018 AUDITORIA GENERAL DE LA REPUBLICA-  UD
230;02;2019;3-00-991-00-00-29-6368-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 009 DE 2017 MUNICIPIO DE RICAURTE -  UD
230;02;2019;3-00-991-00-00-29-6368-02;SERV. PERS. ACAD.  CONTRATO INTER. No 009 DE 2017 MUNICIPIO DE RICAURTE -  UD
230;02;2019;3-00-991-00-00-29-6368-03;GASTOS GENER.  CONTRATO INTER. No 009 DE 2017 MUNICIPIO DE RICAURTE -  UD
230;02;2019;3-00-991-00-00-29-6368-05;BENEFICIO INSTIT.  CONTRATO INTER. No 009 DE 2017 MUNICIPIO DE RICAURTE -  UD
230;02;2019;3-00-991-00-00-29-6369-01;SERV. PERS. ADMIN.  DIPLOMADO MEC. PART. CIUD. UNION TEMPORAL CONSTRUIR 2017
230;02;2019;3-00-991-00-00-29-6369-02;SERV. PERS. ACAD.  DIPLOMADO MEC. PART. CIUD. UNION TEMPORAL CONSTRUIR 2017
230;02;2019;3-00-991-00-00-29-6369-04;OTROS GASTOS  DIPLOMADO MEC. PART. CIUD. UNION TEMPORAL CONSTRUIR 2017
230;02;2019;3-00-991-00-00-29-6369-05;BENEFICIO INSTIT.  DIPLOMADO MEC. PART. CIUD. UNION TEMPORAL CONSTRUIR 2017
230;02;2019;3-00-991-00-00-29-6370-01;SERV. PERS. ADMIN.  CONTRATO INTER. No 2180684 FONDO FINANCIERO DE PROYECTOS DE DESARROLLO FONADE  -  UD
230;02;2019;3-00-991-00-00-29-6370-02;SERV. PERS. ACAD.  CONTRATO INTER. No 2180684 FONDO FINANCIERO DE PROYECTOS DE DESARROLLO FONADE  -  UD
230;02;2019;3-00-991-00-00-29-6370-03;GASTOS GENER.  CONTRATO INTER. No 2180684 FONDO FINANCIERO DE PROYECTOS DE DESARROLLO FONADE  -  UD
230;02;2019;3-00-991-00-00-29-6370-04;OTROS GASTOS  CONTRATO INTER. No 2180684 FONDO FINANCIERO DE PROYECTOS DE DESARROLLO FONADE  -  UD
230;02;2019;3-00-991-00-00-29-6370-05;BENEFICIO INSTIT.  CONTRATO INTER. No 2180684 FONDO FINANCIERO DE PROYECTOS DE DESARROLLO FONADE  -  UD
230;02;2019;3-00-991-00-00-29-6371-03;GASTOS GENER.  CONVENIO No 153 DE 2018 CORP.  DES. SOSTENIBLE DEL SUR DE LA AMAZONIA CORPOAMAZONIA   -  UD
230;02;2019;3-00-991-00-00-29-6371-04;OTROS GASTOS  CONVENIO No 153 DE 2018 CORP.  DES. SOSTENIBLE DEL SUR DE LA AMAZONIA CORPOAMAZONIA   -  UD
230;02;2019;3-00-991-00-00-29-6371-05;BENEFICIO INSTIT.  CONVENIO No 153 DE 2018 CORP.  DES. SOSTENIBLE DEL SUR DE LA AMAZONIA CORPOAMAZONIA   -  UD
230;02;2019;3-00-991-00-00-29-6372-03;GASTOS GENER.  CONGRESO INTERANCIONAL DE COMPUTACION - CICOM 2018  -  UD
230;02;2019;3-00-991-00-00-29-6372-05;BENEFICIO INSTIT.  CONGRESO INTERANCIONAL DE COMPUTACION - CICOM 2018  -  UD
230;02;2019;3-00-991-00-00-29-6377-01;SERV. PERS. ADMIN.  CURSO ArcGIS UNIDAD DE PLANEACION MINERO ENERGETICA UPME  2018 - UD
230;02;2019;3-00-991-00-00-29-6377-02;SERV. PERS. ACAD.  CURSO ArcGIS UNIDAD DE PLANEACION MINERO ENERGETICA UPME  2018 - UD
230;02;2019;3-00-991-00-00-29-6377-04;OTROS GASTOS  CURSO ArcGIS UNIDAD DE PLANEACION MINERO ENERGETICA UPME  2018 - UD
230;02;2019;3-00-991-00-00-29-6377-05;BENEFICIO INSTIT.  CURSO ArcGIS UNIDAD DE PLANEACION MINERO ENERGETICA UPME  2018 - UD
230;02;2019;3-00-991-00-00-29-6378-01;SERV. PERS. ADMIN.  CONTRATO N° 101319 GRUPO DE ENERGIA DE BOGOTA S.A ESP - UD
230;02;2019;3-00-991-00-00-29-6378-03;GASTOS GENER.  CONTRATO N° 101319 GRUPO DE ENERGIA DE BOGOTA S.A ESP - UD
230;02;2019;3-00-991-00-00-29-6378-05;BENEFICIO INSTIT.  CONTRATO N° 101319 GRUPO DE ENERGIA DE BOGOTA S.A ESP - UD
230;02;2019;3-00-991-00-00-29-6379-01;SERV. PERS. ADMIN.  LINEA DE PROFUNDIZACION AVALUOS ESPECIALES 2018  - UD
230;02;2019;3-00-991-00-00-29-6379-02;SERV. PERS. ACAD.  LINEA DE PROFUNDIZACION AVALUOS ESPECIALES 2018  - UD
230;02;2019;3-00-991-00-00-29-6379-03;GASTOS GENER.  LINEA DE PROFUNDIZACION AVALUOS ESPECIALES 2018  - UD
230;02;2019;3-00-991-00-00-29-6379-04;OTROS GASTOS  LINEA DE PROFUNDIZACION AVALUOS ESPECIALES 2018  - UD
230;02;2019;3-00-991-00-00-29-6379-05;BENEFICIO INSTIT.  LINEA DE PROFUNDIZACION AVALUOS ESPECIALES 2018  - UD
230;02;2019;3-00-991-00-00-29-6380-01;SERV. PERS. ADMIN.  DIPLOMADO CATASTRO MULTIPROPOSITO  - UD
230;02;2019;3-00-991-00-00-29-6380-02;SERV. PERS. ACAD.  DIPLOMADO CATASTRO MULTIPROPOSITO  - UD
230;02;2019;3-00-991-00-00-29-6380-03;GASTOS GENER.  DIPLOMADO CATASTRO MULTIPROPOSITO  - UD
230;02;2019;3-00-991-00-00-29-6380-05;BENEFICIO INSTIT.  DIPLOMADO CATASTRO MULTIPROPOSITO  - UD
230;02;2019;3-00-991-00-00-29-6381-01;SERV. PERS. ADMIN.  DIPLOMADO PROPIEDAD HORIZONTAL  - UD
230;02;2019;3-00-991-00-00-29-6381-02;SERV. PERS. ACAD.  DIPLOMADO PROPIEDAD HORIZONTAL  - UD
230;02;2019;3-00-991-00-00-29-6381-03;GASTOS GENER.  DIPLOMADO PROPIEDAD HORIZONTAL  - UD
230;02;2019;3-00-991-00-00-29-6381-05;BENEFICIO INSTIT.  DIPLOMADO PROPIEDAD HORIZONTAL  - UD
230;02;2019;3-00-991-00-00-29-6382-01;SERV. PERS. ADMIN.  VIII CONGRESO INTERNACIONAL - FORMACION DE PROFESORES DE CIENCIAS  -  UD
230;02;2019;3-00-991-00-00-29-6382-02;SERV. PERS. ACAD.  VIII CONGRESO INTERNACIONAL - FORMACION DE PROFESORES DE CIENCIAS  -  UD
230;02;2019;3-00-991-00-00-29-6382-03;GASTOS GENER.  VIII CONGRESO INTERNACIONAL - FORMACION DE PROFESORES DE CIENCIAS  -  UD
230;02;2019;3-00-991-00-00-29-6382-04;OTROS GASTOS  VIII CONGRESO INTERNACIONAL - FORMACION DE PROFESORES DE CIENCIAS  -  UD
230;02;2019;3-00-991-00-00-29-6382-05;BENEFICIO INSTIT.  VIII CONGRESO INTERNACIONAL - FORMACION DE PROFESORES DE CIENCIAS  -  UD
230;02;2019;3-00-991-00-00-29-6383-01;SERV. PERS. ADMIN.  CONTRATO No. PE.GED.1.4.7.1.18.012-2018 ENTRE CORMACARENA - UD
230;02;2019;3-00-991-00-00-29-6383-03;GASTOS GENER.  CONTRATO No. PE.GED.1.4.7.1.18.012-2018 ENTRE CORMACARENA - UD
230;02;2019;3-00-991-00-00-29-6383-05;BENEFICIO INSTIT.  CONTRATO No. PE.GED.1.4.7.1.18.012-2018 ENTRE CORMACARENA - UD
230;02;2019;3-00-991-00-00-29-6384-02;SERV. PERS. ACAD.  CURSOS LIBRES EN ESTUDIOS ARTISTICOS 2018-2
230;02;2019;3-00-991-00-00-29-6384-03;GASTOS GENER.  CURSOS LIBRES EN ESTUDIOS ARTISTICOS 2018-2
230;02;2019;3-00-991-00-00-29-6384-05;BENEFICIO INSTIT.  CURSOS LIBRES EN ESTUDIOS ARTISTICOS 2018-2
230;02;2019;3-00-991-00-00-29-6385-01;SERV. PERS. ADMIN.  DIPLOMADOS MULTIDISCIPLINARIOS 2018-3
230;02;2019;3-00-991-00-00-29-6385-02;SERV. PERS. ACAD.  DIPLOMADOS MULTIDISCIPLINARIOS 2018-3
230;02;2019;3-00-991-00-00-29-6385-03;GASTOS GENER.  DIPLOMADOS MULTIDISCIPLINARIOS 2018-3
230;02;2019;3-00-991-00-00-29-6385-04;OTROS GASTOS  DIPLOMADOS MULTIDISCIPLINARIOS 2018-3
230;02;2019;3-00-991-00-00-29-6385-05;BENEFICIO INSTIT.  DIPLOMADOS MULTIDISCIPLINARIOS 2018-3
230;02;2019;3-00-991-00-00-29-6386-01;SERV. PERS. ADMIN.  CONTRATO PRESTACION DE SERVICIO PRUEBAS CONOCIMIENTO - ADECCO  - UD
230;02;2019;3-00-991-00-00-29-6386-02;SERV. PERS. ACAD.  CONTRATO PRESTACION DE SERVICIO PRUEBAS CONOCIMIENTO - ADECCO  - UD
230;02;2019;3-00-991-00-00-29-6386-03;GASTOS GENER.  CONTRATO PRESTACION DE SERVICIO PRUEBAS CONOCIMIENTO - ADECCO  - UD
230;02;2019;3-00-991-00-00-29-6386-04;OTROS GASTOS  CONTRATO PRESTACION DE SERVICIO PRUEBAS CONOCIMIENTO - ADECCO  - UD
230;02;2019;3-00-991-00-00-29-6386-05;BENEFICIO INSTIT.  CONTRATO PRESTACION DE SERVICIO PRUEBAS CONOCIMIENTO - ADECCO  - UD
230;02;2019;3-00-991-00-00-29-6387-01;SERV. PERS. ADMIN.  VI SEMINARIO INTERNACIONAL Y XVI  NACIONAL DE  TOPOGRAFIA
230;02;2019;3-00-991-00-00-29-6387-03;GASTOS GENER.  VI SEMINARIO INTERNACIONAL Y XVI  NACIONAL DE  TOPOGRAFIA
230;02;2019;3-00-991-00-00-29-6387-04;OTROS GASTOS  VI SEMINARIO INTERNACIONAL Y XVI  NACIONAL DE  TOPOGRAFIA
230;02;2019;3-00-991-00-00-29-6387-05;BENEFICIO INSTIT.  VI SEMINARIO INTERNACIONAL Y XVI  NACIONAL DE  TOPOGRAFIA
230;02;2019;3-00-991-00-00-29-6388-01;SERV. PERS. ADMIN.  CONVENIO  INTER. N° 2568-2017 DIPLOMADO CIENCIA Y CONTEXTO ENTRE SED   - UD
230;02;2019;3-00-991-00-00-29-6388-02;SERV. PERS. ACAD.  CONVENIO  INTER. N° 2568-2017 DIPLOMADO CIENCIA Y CONTEXTO ENTRE SED   - UD
230;02;2019;3-00-991-00-00-29-6388-04;OTROS GASTOS  CONVENIO  INTER. N° 2568-2017 DIPLOMADO CIENCIA Y CONTEXTO ENTRE SED   - UD
230;02;2019;3-00-991-00-00-29-6388-05;BENEFICIO INSTIT.  CONVENIO  INTER. N° 2568-2017 DIPLOMADO CIENCIA Y CONTEXTO ENTRE SED   - UD
230;02;2019;3-00-991-00-00-29-6389-01;SERV. PERS. ADMIN.  CONTRATO  FONDO MIXTO PARA LA PROMOCION CULTURA Y LAS ARTES DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6389-02;SERV. PERS. ACAD.  CONTRATO  FONDO MIXTO PARA LA PROMOCION CULTURA Y LAS ARTES DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6389-03;GASTOS GENER.  CONTRATO  FONDO MIXTO PARA LA PROMOCION CULTURA Y LAS ARTES DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6389-04;OTROS GASTOS  CONTRATO  FONDO MIXTO PARA LA PROMOCION CULTURA Y LAS ARTES DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6389-05;BENEFICIO INSTIT.  CONTRATO  FONDO MIXTO PARA LA PROMOCION CULTURA Y LAS ARTES DE BOYACA - UD
230;02;2019;3-00-991-00-00-29-6390-01;SERV. PERS. ADMIN.  CONTRATO INTER. No SG-CDCTI-237 DE   2017 ENTRE DEP.  DE CUNDINAMARCA-SECRETARIA GENERAL - UD
230;02;2019;3-00-991-00-00-29-6390-03;GASTOS GENER.  CONTRATO INTER. No SG-CDCTI-237 DE   2017 ENTRE DEP.  DE CUNDINAMARCA-SECRETARIA GENERAL - UD
230;02;2019;3-00-991-00-00-29-6390-05;BENEFICIO INSTIT.  CONTRATO INTER. No SG-CDCTI-237 DE   2017 ENTRE DEP.  DE CUNDINAMARCA-SECRETARIA GENERAL - UD
230;02;2019;3-00-991-00-00-29-6391-01;SERV. PERS. ADMIN.  DIPLOMADO  DOCENCIA UNIVERSITARIA CON ÉNFASIS EN INVESTIGACION - UD
230;02;2019;3-00-991-00-00-29-6391-02;SERV. PERS. ACAD.  DIPLOMADO  DOCENCIA UNIVERSITARIA CON ÉNFASIS EN INVESTIGACION - UD
230;02;2019;3-00-991-00-00-29-6391-03;GASTOS GENER.  DIPLOMADO  DOCENCIA UNIVERSITARIA CON ÉNFASIS EN INVESTIGACION - UD
230;02;2019;3-00-991-00-00-29-6391-04;OTROS GASTOS  DIPLOMADO  DOCENCIA UNIVERSITARIA CON ÉNFASIS EN INVESTIGACION - UD
